nodeID,y,x,aisle,aisle_numn,CorrID,corridor,cellID
625.0,24.0,34.0,A18,18.0,9.0,Corr9,7.0
626.0,24.0,34.0,A18,18.0,9.0,Corr9,7.0
627.0,25.0,34.0,A18,18.0,9.0,Corr9,7.0
628.0,25.0,34.0,A18,18.0,9.0,Corr9,7.0
629.0,26.0,34.0,A18,18.0,9.0,Corr9,8.0
630.0,26.0,34.0,A18,18.0,9.0,Corr9,8.0
631.0,27.0,34.0,A18,18.0,9.0,Corr9,8.0
632.0,27.0,34.0,A18,18.0,9.0,Corr9,8.0
633.0,28.0,34.0,A18,18.0,9.0,Corr9,8.0
634.0,28.0,34.0,A18,18.0,9.0,Corr9,8.0
635.0,29.0,34.0,A18,18.0,9.0,Corr9,9.0
636.0,29.0,34.0,A18,18.0,9.0,Corr9,9.0
637.0,30.0,34.0,A18,18.0,9.0,Corr9,9.0
638.0,30.0,34.0,A18,18.0,9.0,Corr9,9.0
639.0,31.0,34.0,A18,18.0,9.0,Corr9,9.0
640.0,31.0,34.0,A18,18.0,9.0,Corr9,9.0
641.0,32.0,34.0,A18,18.0,9.0,Corr9,10.0
642.0,32.0,34.0,A18,18.0,9.0,Corr9,10.0
999.0,0.0,0.0,,,0.0,,
